672975^The Wave on the Sea^https://images.genius.com/a028811cb27c265d88ce3b8475010cca.299x300x1.jpg^^[Chorus]Oh, the waves on the sea, how they rollThe chilly winds, how they do blowMy own true love got drowneded in the deepAnd the ship never got to the shore[Verse 1]Oh, the first on the deck was a porter of the shipAnd a rough-looking fellow was heSays, I care no more for my wife and my childThan I do for the fish in the sea[Chorus][Verse 2]Well, I left my dear darling a-grievingWell, I left my dear darling a-grievingI left my dear darling grieving after meFor I never expect to see her anymore[Chorus],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805838^Void^https://images.genius.com/060eb97e70b8ab479ed1344946ccdfe8.500x500x1.jpg^^Feel under my skin, these shivers run deeper than beforeSee it is so real, now my heart beats faster can you feel itLonging for the sun, to bring it back to me once againTo eat it out the dark the painLonging for the sun, I want to be free from this void, rid of this voidThis void is painSee it is so wrong, the dark is getting darker, so hard to seeFeel empathy, the art is so much harder than it seems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904332^The Master and the Monkey (Part 1)^https://images.genius.com/ca37388f5afaf7d82f4beda7a80f8ab9.300x300x1.jpg^^How do I findMy own way again?I cannot tryBecause I'm Just a SimianI cannot hideIn my own deliveranceI cannot stand to beBy this fucking AmphibianHere you are, Bow before meNever stop, now you are forgivenWalk Beside me, Never stopThe Master and the MonkeyHow can I be so helpless?Why don't you try to seeWhere the end is?Here you are, Bow before meNever stop, now you are forgivenWalk Beside me, Never stopThe Master and the Monkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756325^Bloody Sunday^https://images.genius.com/5d325d4da24045bad815e3593720c577.500x500x1.jpg^^You're telling me I can be your enemyYour enemyAnother bloody SundayAnother sunburn on my skinAnother lesson I beginAnother bridge you've burnedOne more lesson you can't learnAnother cold one creeping inAnd I don't need you telling meAll these messed up crazy thingsYou keep telling me I can be your enemyThe truth is so far awayYou keep pushing it further, digging it deeperWith a pretty faceOn the day that your innocence diedYou let it rot me awayYou're telling me I can be your enemyThat bloody SundayThe sun still looks the same to meOut from my back doorGirl, I never knew beforeAnd I don't need you telling meAll these messed up crazy thingsYou keep telling me I can be your enemyThe truth is so far awayYou keep pushing it further, digging it deeperWith a pretty faceOn the day that your innocence diedYou let it rot me awayYou're telling me I can be your enemyThat bloody Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717721^Quality Time^https://images.genius.com/29a4751c95fe72c1247bd7e86908678b.599x598x1.jpg^1992-08-11^[Intro:]Oh...Quality timeOh...Quality time with you (Quality time)I'll be right there for you (Baby)I'll spend quality time with you(Ho... gonna spend my time)I'll be right there for you[Verse 1:]I know you're tired of the same old lineMe saying I have something to doI'm sorry, babyI got so much I gotta to doI'm here to say that I made up my mind'Cause I really wanna be with youSo from now onSo when mySo when my pager goes offI'll ignore it, baby'Cause I really wanna be with you(Be with you, girl)From now onI'll spend[Chorus:]Quality time with youGirl, I'll be right thereOh, yeahI'll be right there for youI'm gonna spend my time, yeahI'll spend quality time with youGirl, I'm gonna be right thereI'll be right there for you (baby),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691899^Let Everything That Has Breath^https://images.genius.com/f02529811ab42c719f04aac9511df97f.499x500x1.jpg^^Let everything thatEverything thatEverything thatHas breath praise the LordLet everything thatEverything thatEverything thatHas breath praise the LordPraise You in the morningPraise You in the eveningPraise You when I'm youngAnd when I'm oldPraise You when I'm laughingPraise You when I'm grievingPraise You everySeason of the soulIf we could seeHow much You're worthYour powerYour mightYour endless loveThen surely we wouldNever cease to praisePraise You in the heavensJoin with the angelsPraising You forever and a dayPraise You on the earth nowJoining with creationCalling all the nations to Your praiseIf they could seeHow much You're worthYour powerYour mightYour endless loveThen surely they wouldNever cease to praise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870591^Horseriding^https://images.genius.com/c378985b2ee31ea44a8ee0caf53604bf.300x300x1.jpg^^I spent Monday waiting for youTuesday waiting tooI awoke at five on WednesdayCrying from a dreamWell, I know they're not you problemsBut if you could help me solve themThen I'd be so very gratefulDownstairs I feel so differentThough everything's the sameAnd if I don't see you soonI'm going to kill myselfPerhaps I'll get over youBut I don't think I've the power'Cause today I felt so goodBecause I didn't think of you for almost an hourWell, I know they're not you problemsBut if you could help me solve themThen I'd be so very gratefulSo very grateful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860756^Conspiring with the Damned^https://images.genius.com/488dbe89d86a55a8d5beece614962b17.1000x1000x1.jpg^2011-06-21^Conspiring with the damnedContact the other sideConverse with the deceasedCorrupt your virgin mindWe cannot comprehend a cold dead in betweenThe roaming spirit world where the living do not seeIt's just a gameRevealing horrid secretsIdentity unknownWhat started out in innocenceWith evil it has grownThe opening of gateways obsceneThe ancient horror on this evening will unfoldA wretched curse on thine own familyYou'll wish the dead you'd never sought to knowDecrypting the words of the deceasedOf molestations, of murder and diseaseHatred fueled by a searing jealousyForever fleshless, enshamed they long to beThe secrets of our fate the dead have seenMasquerading as a friend, initiallyProfane possession, nightmare realityJust place your hands upon the planchette and believeDon't look now, the walls are bleedingCrucifixes are invertingCandles black are sickly burningThroughout the air are pages whirlingYou'll pray to God to see you through the nightYou'll embrace a God, feeling threatened for your lifeA twisting demon's face you'll come before in a dreamThe damned abhorrent dead find refuge in your screamsWitness them speak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570722^Doorway^https://images.genius.com/a0e6f551e26d3370e9210d7f9dc44817.1000x1000x1.jpg^2012-03-26^Cold lips, cold hands, cold feetOn the street, there's no shelter from the heart’s beatFaster and faster the winds blow down from the northSweeping these streets like ghosts on a march to warA march to warOutside there's a silhouette, changing her nameChanging her face every time I look awayWe sway in the yellow lightWith no more strength to fightThere are so many dreams that fade awaySo many lives we just can't saveIf you want this so badThen why do you stand like you do in the doorwayCome in, come in, come inCome inI never wanted anything like I want youThere are so many dreams that fade awaySo many lives we just can't saveIf we want this so badThen why do we stand like we do in the doorwayIf this is it then why do I waitAll tangled up in the strings of fateIf I want this so badThen why do i stand like I doCome inI never wanted anything like I want you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804397^It Doesn’t Matter Anymore^https://images.genius.com/88192d6e2e8638b7aaee4e3e750e152a.541x541x1.jpg^^There you go and baby, here am IOh well, you left me here so I could sit and cryWell, golly gee what have you done to meI guess it doesn't matter anymoreDo you remember baby, last SeptemberHow you held me tight each and every night?Well, hopes and dazy, how you drove me crazy?I guess it doesn't matter anymoreThere's no use in me cryin'I've done everything and now I'm sick and tryin'I've thrown away my day'sWasted all my night over youWell, you'll go your way and I'll go mineNow and forever till the end of timeI'll find somebody new baby, we'll say we're throughAnd you won't matter anymoreYou'll go your way and I'll go mineNow and forever till the end of timeI'll find somebody new baby, we'll say we're throughAnd you won't matter anymoreThere you go and baby, here am IOh well, you left me here so I could sit and cryWell, golly gee what have you done to meI guess it doesn't matter anymore(Do you remember baby, last September)(How you held me tight each and every night?)(Well, hopes and dazy, ...),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973541^Smile ‘n’ shine^https://images.genius.com/d6f1d70a3dcd58baa7046aa99bbfd43a.1000x1000x1.jpg^^I'm gonna make you smile n' shineI'm gonna take you high, you're mineI'm gonna make you smile n' shineI'm gonna take you high, you're mineI've been thinkin' so many timesThat I won't get another chanceAlways lived lifeFrom day to dayBut with youThings could just advanceCause with youI find the situationLike there is noNeed for conversationI'm gonna take you highGonna make you shine oh yeahAnd now I move in your directionI'm gonna take you highGonna make you mine oh yeahAnd you're my big time satisfactionI'm gonna make you smile and shineI'm gonna take you high, you're mineNewly found but you are the oneMakes my heart beatin' way too fastAnd right now, couldn't care no lessWhether or not this is meant to lastCause with youI find the situationLike there is noNeed for conversationI'm gonna take you highGonna make you shine oh yeahAnd now I move in your directionI'm gonna take you highGonna make you mine oh yeahAnd you're my big time satisfaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705075^Slow Twistin’^https://images.genius.com/c2110a6005796dc251397cf11ab4313c.600x600x1.jpg^^Baby baby baby baby take it easyLet's do it right (Let's do it right)Ah baby take it easyDon't you know we got all night (Um Um Yeah)Cause there's no, no twistin'Like a slow, slow twistin' with youYeah a little crazy motionIs all you need (Just a little bit a room now baby)Ah twist a slow devotionYou don't need speed (But it takes a lot of soul now honey)Cause there's no, no twistin'Like a slow, slow twistin' with youAh come on, come onAnd please me baby (Yeah yeah yeah yeah)Come on and tease me baby (Um Um Um)Come on and drive me crazy (Come on now)Come on and let's a twist it baby (Um Um Um)Cause there's no, no twistin'Like a slow, slow twistin' with youAh you gonna last longer, longerJust a take your time (round and round we go now honey)Ah you're gonna feel strongerAnd I feel so fine (Let's twist it slow now baby)Cause there's no, no twistin'Like a slow, slow twistin' with youAh come on, come on yeahAh come on, come on and please me baby (Um Um Um)Come on and tease me baby (Yeah yeah yeah)Come on and drive me crazy (Come on come on come on)A twist it a take it easy babyCause there's no, no twistin'Like a slow, slow twistin' with you(Let's twist go now)You gonna last longer, longerJust a take your time (Round and round we go now honey)Ah you gonna feel stronger, a longerAnd I feel so fine Yeah, yeahCause there's no, no twistin'Like a slow, slow twistin' with you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806326^Ever Closer^https://images.genius.com/d76e4165279630265450a7a3158c90d8.1000x1000x1.jpg^^Draw me closer, ever closer, Lord, to YouDraw me closer, ever closer, me to YouLove too pure for a heart like mineGrace too costly for meTender mercies now and toEternity(2x)Draw me nearer, ever nearer, Lord, to YouDraw me nearer, You who are dearer then my dueFather of wonders, author of truthWorship and honor are YoursGlory and majesty, blessing and praiseTo Jesus our Lord (2x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672544^2 to the Stomach^https://images.genius.com/24534b93264edd6fa9e5967c765ab1f8.630x630x1.jpg^^[Intro]What? Yeah, my nigga Preem manCame, got me off these muthafuckin' streets yoWas out there doing my muthafuckin' thingIt's a wrap for y'all niggas now, ya heard?FUBAR, yeah, y'all go hoo-ha![Verse 1]Oh my god, y'all niggas didn't want none of mePreemo, you should've let me chill, leave me beBut now I gotta attack, pull out my rap stacksShow all these bitch-ass niggas they can get backslappedQueensbridge, that's my motherfuckin' kingdomPoet's my name son and that's where I came fromI been a motherfuckin' terror ever since day oneI was toting Glocks, niggas was playing with play gunsEverything is motherfuckin' real I say dunnGet out my way dunn, I'm 'bout to slay dunnBeat you like a slave dunn, make you obey dunnPoet don't play dunn, the outcome? Critical, crucialThe shit I'ma do to you make hell seem beautifulI murdered this shit intro to outroI got real dogs that eat Alpo, straight take you out yoShow you what this gangsta shit be all about yo[Hook]Poet's coming, click boom, 2 to the stomachI give it to whoever want itPoet's coming, click boom, 2 to your stomachI give it to whoever want it, the thug poetPoet's coming, click boom, 2 to the stomachI give it to whoever want it, what?Poet's coming, click boom, 2 to your stomachI give it to whoever want it, the thug poet[Verse 2]Poet's coming hardcoreWith a new style for the art of warLet the Hennessy flow, let my enemies knowNiggas is dead if they not kin of me or friend of me yoYou're not ready for the raw deal, it's all realTryna penetrate my force field, get all killedYou don't want to see the Mac clip all the way filledBig nurse the motherfuckin' gat all in your grillMy shit is banned from TV, banned from radioYou gotta cop me on the low like a bag of droI represent the street, I represent niggas hungryAnd they wanna eat that gangsta shitGuns out, blunts lit, polyin' over the stripRenegades, crack-slingin' soldiersHustlers locked down for moving real bouldersThug bitches that don't play the kitchen, they play the street'Cause fuck that, hoes gotta eatPoet's comin',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594139^Space^https://images.genius.com/3ba2537752747e7e06aeb18f42d77a47.500x500x1.jpg^2003-09-08^[Verse 1]Home, is this a quiet place where you should be alone?Is this where the tortured and the troubled find their own?I don't know, but I can tell this isn't you, your cover's blownOh no, don't you dare hang up this phone[Chorus]Hey!Give me space so I can breatheGive me space so I can sleepGive me space so you can drown in this with me[Verse 2]In this place, a lonely escapade in outer spaceThere's no antidote for irony, you sayThat you have when you know that you don'tAnd you say that you can when you know that you won't[Chorus]Hey!Give me space so I can breatheGive me space so I can sleepGive me space so you can drown in this with me[Chorus 2]Hey!Give me space but I can't breatheGive me space but I can't sleepGive me just one inch, I swear that's all I need[Bridge]These padded walls and TV screensSometimes they make me want to screamAh-eh-eh![Chorus]Hey!Give me space so I can breatheGive me space so I can sleepGive me space so you can drown in this with me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976319^I Don’t Think So^https://images.genius.com/5fd9d1297c4ab5056ab54d9365fce44c.1000x1000x1.jpg^^When you prayed for seven white horsesDid your wish ever come true?You're a lonely moon in love with an oceanIs that ocean in love with you?I don't think soI don't think soI don't think soI don't think so, noWhen you lay on your big bed of rosesDo you smile when the thorns prick your skin?Does it end your so full of devotionCan you tell that this ain't real?I don't think soI don't think soI don't think soI don't think so, noI don't think soI don't think soI don't think soI don't think so, noI don't think soI don't think soI don't think soI don't think so, noI don't think soI don't think so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911647^Fault and Fracture^https://images.genius.com/21ae47f760aa98e76b099764e785f6e6.1000x1000x1.jpg^2001-09-04^You were most beautiful as the damage and the traumaPounding hard with battered wings of destinyYou were my last great warYou were my heaven ablazeRiddled with faults and fracturesAnd I spent my last of days burning my oldest of bridgesAnd I spent my last of nights killing the best of friendsIn the company of thieves, liars, beggers and whoresI'll lay waiting, just waiting for my time to come,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845017^Sadness^https://images.genius.com/5e9e72d6bfa079ed16e715cda3a16489.1000x1000x1.jpg^^I close my eyes and dreamTo escape my liesSo that only beauty remainsHeavy to lightBound to nothingDesire to fallSoothing or healingForgotten next dayNo smile and no sadnessJust fading awayI've come to call you the meaningOf my lifeBut hastened to the endAnd full of bileUnable to wake youDidn't get what you meantIt's grown so uglyLike a slower deathNo smile and no sadnessJust fading away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621713^Monster^https://images.genius.com/19961f69ff8cd971dd4509cd30cac224.900x900x1.jpg^2009-11-03^In this strange tangled loveI'm learning how to seeIn this weird change of spaceIm learning to believeIn this life I'm livingI feel you helping me[Chorus]If I were a monsterWould you wince when you looked at me?If I were a freak would you stare?If I were a leper would you say unclean?If I was lostWould you help me get free?Yeah yeah yeahYeah yeah yeahTime and space are closing inAnd they're turning me weakYou and me are making friendsJust learning how to beI learn from you and you're watching meThis is the way to be[Chorus]This is realThis is nowI don't wanna goI hold onYou let goWill I ever know?When I am a monsterYou never wince when you look at meWhen I am a freak you never starWhen I am a leper you never say uncleanAnd when I am lostYou come and get me free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785690^We Are^https://images.genius.com/8bc793caa59d32d6ba4820e30e9320fd.500x500x1.png^^We are the pushing, pullingWe are breaking the distanceIf there's still some time in our thoughtsWe walk away and back againUnder the night sky, the twilightWe find ourselves here againBreaking out of standstillWe are the drifters from the shoreWe are colors in the landslideWe are the burdens off the floorPushing, pullingWe are breaking the distanceUnder the night sky, twilightWe walk away and back againBreaking out of standstillWe are the drifters from the shoreWe are colors in the landslideWe are the burdens off the floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993773^Respect Me^https://images.genius.com/c34f06018008deff955bcd82fcad936c.546x546x1.jpg^^Respect meWhen you gonna treat me like a loverThe way you promised toWhen you gonna treat me like no otherAnd respect my point of viewI gotta know, I gotta know, I gotta knowWhat you’re gonna doAnd now you gonna treat me like an equalThe way that it should beCos if you gonna treat me like a seagullWell honey just set me freeI gotta know, I gotta know, I gotta knowWhat’s it gonna beWell I’m living here in VertigoAnd never sure witch way to go with youTell me are you Jekyll are you HydeYou always seems to satisfy with meOh baby Respect me, baby baby baby baby respect meRespect me, babyRespect me, please, please, please, pleaseRespect meAnd when I try my best to please youIt’s never quite good enough, Isn’t itI’m always feeling down on my knees toIs loving you so toughAnd did you think I never would leave youNo matter what you doAnd did you think forever was a promiseFor me and not for youTell me, I gotta know, I gotta know, I gotta knowWhat you’re gonna doWell I’m never right I’m never shureI’ll always feel so insecure with youWell I live in fear of what’s in storeCos You got one foot out the door it’s true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530681^The Arising^https://images.genius.com/ebbd5a9b7b79c1297653425c3d930e73.1000x1000x1.jpg^2014-10-03^[1. Verse]Out from the ashes a few will arisePull down the curtain revealing open eyesDeep from the fires with a flame in your fistMarks the return of a man to re-exist[2. Verse]Out from the dust just a few will survivePulled from the wreckage to spare another lifeDeep from the darkness we live to excessKings on a throne wearing crowns of great success[Pre-Chorus]All my life I've waited just to lay this burden downI have heard the calling of the rising of the found[Chorus]The rising of the foundThe rising of the foundThe rising of the foundThe rising of the found[3. Verse]Out from the flames underneath all the lightTaking the place where the devil's out of sightDeep in the soul and a gleam in the eyeOne of a kind and you're best when you're alive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
